stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Niederschlag (mm);Durchschnittstemperatur (¡C);Sonnenscheindauer (min);Tiefsttemperatur (¡C);Maximaltemperatur (¡C);Relative Luftfeuchtigkeit (%)
LUZ;19001215;-;-;-;980.3;0;0.7;-;-0.1;2.5;-
LUZ;19001216;-;-;-;983.9;0;0.3;-;-0.8;2.6;-
LUZ;19001217;-;-;-;981.9;0;-1;-;-1.3;0.4;-
LUZ;19001218;-;-;-;978;0;-2.3;-;-4.5;0.6;-
LUZ;19001219;-;-;-;978.2;0;-0.6;-;-3.8;1.4;-
LUZ;19001220;-;-;-;975.1;0;-2.4;-;-3.5;0;-
LUZ;19001221;-;-;-;970.7;1.1;0.4;-;-4;2.7;-
LUZ;19001222;-;-;-;970.5;1.3;2;-;-0.3;7.5;-
LUZ;19001223;-;-;-;965.5;1.6;2.4;-;0;4.2;-
LUZ;19001224;-;-;-;971.4;0;4.4;-;1.5;7;-
LUZ;19001225;-;-;-;976.1;0;2.5;-;0.9;7.5;-
LUZ;19001226;-;-;-;971.7;0;1.4;-;-1;7;-
LUZ;19001227;-;-;-;964.7;0.7;2.2;-;-1.2;5.6;-
LUZ;19001228;-;-;-;957.5;6.8;5.3;-;1;8.3;-
LUZ;19001229;-;-;-;962.4;3.5;4.2;-;3.2;7.7;-
LUZ;19001230;-;-;-;961.2;0;3.2;-;1;5.8;-
LUZ;19001231;-;-;-;951.8;5.6;3.4;-;1.5;6.5;-
LUZ;19010101;-;-;-;-;3.5;2.3;-;1.4;4.1;-
LUZ;19010102;-;-;-;-;0.1;0.9;-;0;3.3;-
LUZ;19010103;-;-;-;-;0;-3.5;-;-5.1;0.7;-
LUZ;19010104;-;-;-;-;0;-7.4;-;-8.5;-4.5;-
LUZ;19010105;-;-;-;-;0.2;-9.7;-;-11.1;-5.8;-
LUZ;19010106;-;-;-;-;0;-9.7;-;-11.8;-8;-
LUZ;19010107;-;-;-;-;0;-7.3;-;-9.7;-6;-
LUZ;19010108;-;-;-;-;0;-6.7;-;-9.2;-3.5;-
LUZ;19010109;-;-;-;-;0;-3.7;-;-7.6;-0.5;-
LUZ;19010110;-;-;-;-;0;-1.5;-;-4.5;1.5;-
LUZ;19010111;-;-;-;-;0.5;1.2;-;-1.4;4.8;-
LUZ;19010112;-;-;-;-;0;1.8;-;0;6.5;-
LUZ;19010113;-;-;-;-;0;0;-;-1.1;2.7;-
LUZ;19010114;-;-;-;-;0;-2.1;-;-2.5;-0.6;-
LUZ;19010115;-;-;-;-;0;-3.2;-;-4;-1.2;-
LUZ;19010116;-;-;-;-;0;-4.7;-;-5.2;-2.3;-
LUZ;19010117;-;-;-;-;0;-5;-;-6.5;-2.7;-
LUZ;19010118;-;-;-;-;0;-4.7;-;-7.5;-1.3;-
LUZ;19010119;-;-;-;-;0;-4.4;-;-6.4;-1.2;-
LUZ;19010120;-;-;-;-;4.2;2;-;-5.5;6;-
LUZ;19010121;-;-;-;-;6.7;2.6;-;1.4;4.4;-
LUZ;19010122;-;-;-;-;0.2;2;-;0.4;5.6;-
LUZ;19010123;-;-;-;-;0;1.7;-;0.7;3.1;-
LUZ;19010124;-;-;-;-;0;0;-;-0.4;2;-
LUZ;19010125;-;-;-;-;0;3.3;-;-0.2;6.2;-
LUZ;19010126;-;-;-;-;3.7;2.3;-;0.8;6.2;-
LUZ;19010127;-;-;-;-;7.6;6.3;-;2;8.4;-
LUZ;19010128;-;-;-;-;4.8;5.4;-;2.8;9.7;-
LUZ;19010129;-;-;-;-;1;1.3;-;-0.4;8.7;-
LUZ;19010130;-;-;-;-;0;-0.7;-;-2.2;3.8;-
LUZ;19010131;-;-;-;-;0;-1;-;-4.2;2.7;-
LUZ;19010201;-;-;-;-;1.8;-1;-;-4;1.5;-
LUZ;19010202;-;-;-;-;3.4;-2.3;-;-4.1;1.9;-
LUZ;19010203;-;-;-;-;0;-4.3;-;-9.5;0;-
LUZ;19010204;-;-;-;-;0;-0.4;-;-6.1;3.5;-
LUZ;19010205;-;-;-;-;1.5;1.4;-;-0.9;6.4;-
LUZ;19010206;-;-;-;-;0.7;-0.5;-;-3.6;3.6;-
LUZ;19010207;-;-;-;-;3.6;-1.5;-;-2;0;-
LUZ;19010208;-;-;-;-;1;-1.9;-;-2.4;0.1;-
LUZ;19010209;-;-;-;-;0;-2.4;-;-3.3;0;-
LUZ;19010210;-;-;-;-;0;-2.6;-;-7.5;1.5;-
LUZ;19010211;-;-;-;-;3.2;-1.8;-;-5.5;2.1;-
LUZ;19010212;-;-;-;-;0.1;-8.4;-;-11.6;-1.2;-
LUZ;19010213;-;-;-;-;2;-4.6;-;-10;-0.2;-
LUZ;19010214;-;-;-;-;0;-9.4;-;-11.8;-4.2;-
LUZ;19010215;-;-;-;-;0;-11.4;-;-15.5;-6;-
LUZ;19010216;-;-;-;-;4.5;-8.6;-;-17.5;-3.8;-
LUZ;19010217;-;-;-;-;5.4;-2.4;-;-6;1;-
LUZ;19010218;-;-;-;-;1.6;-5.4;-;-6.6;-1.7;-
LUZ;19010219;-;-;-;-;0;-8.1;-;-9.8;-2.4;-
LUZ;19010220;-;-;-;-;0;-9.2;-;-13.1;-3.2;-
LUZ;19010221;-;-;-;-;0;-9.9;-;-12;-4;-
LUZ;19010222;-;-;-;-;0;-9.3;-;-11.7;-4.3;-
LUZ;19010223;-;-;-;-;0;-7.6;-;-13;-1.3;-
LUZ;19010224;-;-;-;-;0;-2.3;-;-12.7;2.7;-
LUZ;19010225;-;-;-;-;0;-0.4;-;-8.5;4.9;-
LUZ;19010226;-;-;-;-;0;-1.6;-;-5.6;4.3;-
LUZ;19010227;-;-;-;-;0;2.5;-;-4.4;9.1;-
LUZ;19010228;-;-;-;-;0;4.2;-;0.5;9.4;-
LUZ;19010301;-;-;-;-;4.7;4.9;-;2.2;10.5;-
LUZ;19010302;-;-;-;-;3.9;5.6;-;2;11.4;-
LUZ;19010303;-;-;-;-;11.5;4.3;-;3;7.4;-
LUZ;19010304;-;-;-;-;3.1;2.6;-;1;5.5;-
LUZ;19010305;-;-;-;-;2.1;3.8;-;1.6;5.9;-
LUZ;19010306;-;-;-;-;1.9;4.9;-;1;10;-
LUZ;19010307;-;-;-;-;0;1.9;-;0.6;6.7;-
LUZ;19010308;-;-;-;-;0;2.2;-;-2;8.9;-
LUZ;19010309;-;-;-;-;0;1.5;-;-1.2;4;-
LUZ;19010310;-;-;-;-;0;2.2;-;1.5;4.5;-
LUZ;19010311;-;-;-;-;0;2.2;-;1.5;4.5;-
LUZ;19010312;-;-;-;-;0.9;3.4;-;1.5;5.6;-
LUZ;19010313;-;-;-;-;0;3.2;-;0.7;7.9;-
LUZ;19010314;-;-;-;-;0;4.6;-;-0.2;11.9;-
LUZ;19010315;-;-;-;-;0;5.2;-;1;12.6;-
LUZ;19010316;-;-;-;-;0;5.3;-;1.5;10.6;-
LUZ;19010317;-;-;-;-;0;6.3;-;1;12.1;-
LUZ;19010318;-;-;-;-;0;6.3;-;2.6;13.8;-
LUZ;19010319;-;-;-;-;0;10.3;-;2.8;17;-
LUZ;19010320;-;-;-;-;21.1;6.5;-;5.1;11.4;-
LUZ;19010321;-;-;-;-;14.2;1.6;-;0.6;5.1;-
LUZ;19010322;-;-;-;-;0;-1.1;-;-1.7;1.3;-
LUZ;19010323;-;-;-;-;1.8;-1.7;-;-3;2.5;-
LUZ;19010324;-;-;-;-;0.1;-0.9;-;-4;3.3;-
LUZ;19010325;-;-;-;-;3.2;1.2;-;-3.3;5.7;-
LUZ;19010326;-;-;-;-;15.7;1.3;-;-1.6;4.3;-
LUZ;19010327;-;-;-;-;0;-2.3;-;-4.8;1.8;-
LUZ;19010328;-;-;-;-;1.1;-3.2;-;-5.5;1;-
LUZ;19010329;-;-;-;-;0;-2.6;-;-7.2;3.1;-
LUZ;19010330;-;-;-;-;0;2.4;-;-6.1;8;-
LUZ;19010331;-;-;-;-;0;10;-;2.3;14.3;-
LUZ;19010401;-;-;-;-;6.2;8.5;-;6.1;15.2;-
LUZ;19010402;-;-;-;-;0;8.4;-;5.9;15.3;-
LUZ;19010403;-;-;-;-;0;9.5;-;4;16.4;-
LUZ;19010404;-;-;-;-;1.3;12.7;-;5;15.5;-
LUZ;19010405;-;-;-;-;43.2;8.8;-;7.7;14.8;-
LUZ;19010406;-;-;-;-;4;9.6;-;4.8;14.2;-
LUZ;19010407;-;-;-;-;45.5;10.6;-;9;11.6;-
LUZ;19010408;-;-;-;-;7;12.8;-;9.2;18.8;-
LUZ;19010409;-;-;-;-;11.8;11;-;6.8;18.2;-
LUZ;19010410;-;-;-;-;13.5;6.8;-;6.1;10.6;-
LUZ;19010411;-;-;-;-;1.1;9.6;-;3.9;14.3;-
LUZ;19010412;-;-;-;-;24.7;4.6;-;3.4;10.2;-
LUZ;19010413;-;-;-;-;1.2;3.4;-;2.4;6.7;-
LUZ;19010414;-;-;-;-;5;5.9;-;1;10.6;-
LUZ;19010415;-;-;-;-;2.7;10;-;6.4;16.9;-
LUZ;19010416;-;-;-;-;10.9;4.3;-;1.1;11;-
LUZ;19010417;-;-;-;-;9;2.6;-;2.3;5.5;-
LUZ;19010418;-;-;-;-;1.5;2.8;-;0.5;8.7;-
LUZ;19010419;-;-;-;-;0;4.7;-;-1.3;12;-
LUZ;19010420;-;-;-;-;0;7.7;-;0.5;16.1;-
LUZ;19010421;-;-;-;-;0;11.5;-;3;21;-
LUZ;19010422;-;-;-;-;0;11.7;-;5.1;20.1;-
LUZ;19010423;-;-;-;-;0;11.9;-;5.4;19.5;-
LUZ;19010424;-;-;-;-;0;10.3;-;5;18;-
LUZ;19010425;-;-;-;-;0;10.2;-;5.5;17;-
LUZ;19010426;-;-;-;-;0;11.6;-;6.1;16.6;-
LUZ;19010427;-;-;-;-;0;11.4;-;8.1;19;-
LUZ;19010428;-;-;-;-;8.1;9.2;-;4.7;16.7;-
LUZ;19010429;-;-;-;-;3.5;9.4;-;5;16.8;-
LUZ;19010430;-;-;-;-;0.9;7.1;-;5.4;12.3;-
LUZ;19010501;-;-;-;-;0;8.3;-;6;15.3;-
LUZ;19010502;-;-;-;-;0;11.4;-;3.5;19;-
LUZ;19010503;-;-;-;-;2;11.1;-;6;18.5;-
LUZ;19010504;-;-;-;-;0;11.5;-;5.5;19.7;-
LUZ;19010505;-;-;-;-;0;12.6;-;5;20;-
LUZ;19010506;-;-;-;-;4.4;13.4;-;8.8;20.2;-
LUZ;19010507;-;-;-;-;1;8.7;-;6.8;13.8;-
LUZ;19010508;-;-;-;-;3.1;7.6;-;5;11.7;-
LUZ;19010509;-;-;-;-;0.6;8.9;-;5.6;14;-
LUZ;19010510;-;-;-;-;14.5;7.6;-;5.8;13.3;-
LUZ;19010511;-;-;-;-;0.5;9;-;6.3;12.7;-
LUZ;19010512;-;-;-;-;0.5;12.6;-;8;18.5;-
LUZ;19010513;-;-;-;-;0;14.3;-;7.8;23.5;-
LUZ;19010514;-;-;-;-;0;14.4;-;8;22.6;-
LUZ;19010515;-;-;-;-;0;14.5;-;8;22.1;-
LUZ;19010516;-;-;-;-;1.7;13.4;-;7.9;19.5;-
LUZ;19010517;-;-;-;-;0;11.7;-;8.1;16.6;-
LUZ;19010518;-;-;-;-;0.7;13;-;7.1;17.9;-
LUZ;19010519;-;-;-;-;0;14;-;8.5;20.9;-
LUZ;19010520;-;-;-;-;0;14.9;-;7.5;22.9;-
LUZ;19010521;-;-;-;-;0;15.8;-;8.1;23.5;-
LUZ;19010522;-;-;-;-;0;15.8;-;9.5;23.1;-
LUZ;19010523;-;-;-;-;4.2;14;-;10.2;21.1;-
LUZ;19010524;-;-;-;-;0;15.3;-;8.3;22.5;-
LUZ;19010525;-;-;-;-;0;16.4;-;10.4;22;-
LUZ;19010526;-;-;-;-;1.1;14.8;-;12.5;21.6;-
LUZ;19010527;-;-;-;-;0.4;16;-;10.2;23;-
LUZ;19010528;-;-;-;-;0;19.2;-;10.4;26;-
LUZ;19010529;-;-;-;-;0;18.1;-;12.5;27;-
LUZ;19010530;-;-;-;-;0.3;19.3;-;13.3;25.4;-
LUZ;19010531;-;-;-;-;0;22.2;-;14.8;30.1;-
LUZ;19010601;-;-;-;-;0;23.3;-;17.8;31.4;-
LUZ;19010602;-;-;-;-;1;22.4;-;17;29.4;-
LUZ;19010603;-;-;-;-;5.2;18.8;-;16.6;24.4;-
LUZ;19010604;-;-;-;-;6.1;17.3;-;16;24.9;-
LUZ;19010605;-;-;-;-;0;18.4;-;12.5;26.2;-
LUZ;19010606;-;-;-;-;0;19.7;-;12.4;27.6;-
LUZ;19010607;-;-;-;-;0;22.2;-;12.8;28.1;-
LUZ;19010608;-;-;-;-;1.6;20.5;-;13.7;27.6;-
LUZ;19010609;-;-;-;-;14.6;17;-;15;23.8;-
LUZ;19010610;-;-;-;-;3.8;19.3;-;13.3;23;-
LUZ;19010611;-;-;-;-;5.1;16.9;-;13.2;20.5;-
LUZ;19010612;-;-;-;-;0;16.2;-;13;22.8;-
LUZ;19010613;-;-;-;-;0.9;14;-;11.2;20.2;-
LUZ;19010614;-;-;-;-;16.3;14.9;-;11.3;19.2;-
LUZ;19010615;-;-;-;-;48.8;12.6;-;10.2;17.2;-
LUZ;19010616;-;-;-;-;6;8.8;-;7.1;13.5;-
LUZ;19010617;-;-;-;-;9.6;12.1;-;8.8;15.1;-
LUZ;19010618;-;-;-;-;4.7;8.5;-;5.6;14.8;-
LUZ;19010619;-;-;-;-;4.7;8.1;-;5;11.5;-
LUZ;19010620;-;-;-;-;0;13.6;-;7.8;20.2;-
LUZ;19010621;-;-;-;-;0;17;-;8.8;24.5;-
LUZ;19010622;-;-;-;-;0;18;-;10.9;26.3;-
LUZ;19010623;-;-;-;-;16.4;21.3;-;12.5;28.8;-
LUZ;19010624;-;-;-;-;8.8;16.1;-;14.9;21.3;-
LUZ;19010625;-;-;-;-;0;17.5;-;13.8;23.2;-
LUZ;19010626;-;-;-;-;0;17.5;-;11;23.5;-
LUZ;19010627;-;-;-;-;0;17.6;-;11;24.5;-
LUZ;19010628;-;-;-;-;7.5;18.4;-;11.8;26.4;-
LUZ;19010629;-;-;-;-;2.7;20.2;-;15.5;26.6;-
LUZ;19010630;-;-;-;-;8;19.9;-;16;26.8;-
LUZ;19010701;-;-;-;-;34.5;15.4;-;14.7;19;-
LUZ;19010702;-;-;-;-;18.1;15.8;-;12.2;23.4;-
LUZ;19010703;-;-;-;-;0.2;15.6;-;11;21.7;-
LUZ;19010704;-;-;-;-;13.5;14.3;-;12.4;19.5;-
LUZ;19010705;-;-;-;-;0.2;16.9;-;12.7;22;-
LUZ;19010706;-;-;-;-;0.4;16.9;-;14.8;22;-
LUZ;19010707;-;-;-;-;0;19.3;-;13.4;26.1;-
LUZ;19010708;-;-;-;-;0;19.5;-;12.5;26.4;-
LUZ;19010709;-;-;-;-;0;20.1;-;13.8;28;-
LUZ;19010710;-;-;-;-;0;20.9;-;14;27.8;-
LUZ;19010711;-;-;-;-;0;20;-;14.4;26.3;-
LUZ;19010712;-;-;-;-;0;20.3;-;13.1;27.1;-
LUZ;19010713;-;-;-;-;0;21.1;-;13.7;28.8;-
LUZ;19010714;-;-;-;-;3.6;20.2;-;16.4;28.2;-
LUZ;19010715;-;-;-;-;3.1;19.5;-;14.4;26.5;-
LUZ;19010716;-;-;-;-;0;20;-;14.2;26.3;-
LUZ;19010717;-;-;-;-;0;20;-;13;27.3;-
LUZ;19010718;-;-;-;-;0;20.3;-;13.5;28;-
LUZ;19010719;-;-;-;-;0;21.1;-;13.8;29;-
LUZ;19010720;-;-;-;-;0;20.8;-;17.1;27.6;-
LUZ;19010721;-;-;-;-;0.9;20.9;-;14.7;27.8;-
LUZ;19010722;-;-;-;-;37.7;19.2;-;17;24.9;-
LUZ;19010723;-;-;-;-;15.3;14.9;-;13.2;18.6;-
LUZ;19010724;-;-;-;-;0.8;17.7;-;12.7;23.9;-
LUZ;19010725;-;-;-;-;2.8;17.3;-;15.2;21.8;-
LUZ;19010726;-;-;-;-;4.3;16;-;13.7;21.8;-
LUZ;19010727;-;-;-;-;8.5;16.8;-;12.7;22.5;-
LUZ;19010728;-;-;-;-;4.4;17.6;-;14.3;23.1;-
LUZ;19010729;-;-;-;-;6.8;18.5;-;14.7;23.5;-
LUZ;19010730;-;-;-;-;0;18.9;-;14.6;25;-
LUZ;19010731;-;-;-;-;1;19.8;-;17.1;25.3;-
LUZ;19010801;-;-;-;-;25.7;17.7;-;16.2;23.2;-
LUZ;19010802;-;-;-;-;34.8;14.9;-;14.5;17;-
LUZ;19010803;-;-;-;-;0;17.8;-;14.3;23.8;-
LUZ;19010804;-;-;-;-;0;17.4;-;12.2;23;-
LUZ;19010805;-;-;-;-;0.3;19.1;-;13;24.3;-
LUZ;19010806;-;-;-;-;4.2;17.4;-;14.9;23.1;-
LUZ;19010807;-;-;-;-;0;16.3;-;14.6;21.5;-
LUZ;19010808;-;-;-;-;0;17.2;-;12.2;23.9;-
LUZ;19010809;-;-;-;-;0;19.3;-;12.4;26.3;-
LUZ;19010810;-;-;-;-;2.6;21.2;-;15.1;29.4;-
LUZ;19010811;-;-;-;-;18.8;19.3;-;16.2;27.6;-
LUZ;19010812;-;-;-;-;12.2;15.9;-;14;21.2;-
LUZ;19010813;-;-;-;-;0.6;14.8;-;13.2;18.1;-
LUZ;19010814;-;-;-;-;0;17.1;-;14.6;22.8;-
LUZ;19010815;-;-;-;-;1.2;17.4;-;13.4;22.6;-
LUZ;19010816;-;-;-;-;4;13.7;-;12.8;16;-
LUZ;19010817;-;-;-;-;0;16.1;-;12.6;21.6;-
LUZ;19010818;-;-;-;-;0;17;-;12.8;22.5;-
LUZ;19010819;-;-;-;-;0;18.3;-;12.4;25.4;-
LUZ;19010820;-;-;-;-;0;19.9;-;14.3;26.7;-
LUZ;19010821;-;-;-;-;0;17.6;-;15.8;22.7;-
LUZ;19010822;-;-;-;-;0;16.5;-;12.2;23.1;-
LUZ;19010823;-;-;-;-;0.2;17.3;-;11;23.2;-
LUZ;19010824;-;-;-;-;0;20.2;-;14.2;26.9;-
LUZ;19010825;-;-;-;-;32.7;19.2;-;14.9;27.7;-
LUZ;19010826;-;-;-;-;11.8;16;-;14.9;19.2;-
LUZ;19010827;-;-;-;-;0.5;12.9;-;10.8;17.9;-
LUZ;19010828;-;-;-;-;9.7;12.9;-;9.2;18.4;-
LUZ;19010829;-;-;-;-;0;13.9;-;9;19.8;-
LUZ;19010830;-;-;-;-;0;13.5;-;8.2;20.2;-
LUZ;19010831;-;-;-;-;0.9;16.4;-;10.2;22.8;-
LUZ;19010901;-;-;-;-;13.9;16.1;-;12.6;20.2;-
LUZ;19010902;-;-;-;-;0.1;15.8;-;14.2;19.3;-
LUZ;19010903;-;-;-;-;3;15.1;-;12.1;17.8;-
LUZ;19010904;-;-;-;-;16.4;11.7;-;11.4;15.7;-
LUZ;19010905;-;-;-;-;4.9;12.8;-;11.5;17.6;-
LUZ;19010906;-;-;-;-;1.8;12.9;-;9.6;16.1;-
LUZ;19010907;-;-;-;-;0;16.1;-;11;22.1;-
LUZ;19010908;-;-;-;-;0;16.9;-;12.5;23;-
LUZ;19010909;-;-;-;-;1.4;18;-;12.5;24.2;-
LUZ;19010910;-;-;-;-;9;18.2;-;15.8;24;-
LUZ;19010911;-;-;-;-;27.7;15.7;-;15.3;19.9;-
LUZ;19010912;-;-;-;-;12.9;11.2;-;10.4;15.6;-
LUZ;19010913;-;-;-;-;4.8;11.6;-;8.8;14.2;-
LUZ;19010914;-;-;-;-;1.8;11;-;9.8;13.8;-
LUZ;19010915;-;-;-;-;1.1;12.8;-;10;18.4;-
LUZ;19010916;-;-;-;-;0;11.1;-;8.9;16.1;-
LUZ;19010917;-;-;-;-;7.3;12.5;-;6;18.8;-
LUZ;19010918;-;-;-;-;0;17.5;-;12.1;20.8;-
LUZ;19010919;-;-;-;-;0;13.3;-;9.5;19.3;-
LUZ;19010920;-;-;-;-;0;15.6;-;9;22.4;-
LUZ;19010921;-;-;-;-;0;16.5;-;10.5;24.1;-
LUZ;19010922;-;-;-;-;0;16.3;-;13;22.4;-
LUZ;19010923;-;-;-;-;0;15.2;-;10.8;21.2;-
LUZ;19010924;-;-;-;-;1.4;15.8;-;13.5;20.6;-
LUZ;19010925;-;-;-;-;23.7;13.7;-;13.4;16.2;-
LUZ;19010926;-;-;-;-;35.5;14.2;-;13.2;15.8;-
LUZ;19010927;-;-;-;-;4.4;13.7;-;12.9;16.3;-
LUZ;19010928;-;-;-;-;0;14.1;-;12.8;18.6;-
LUZ;19010929;-;-;-;-;0;13.5;-;9.3;19.9;-
LUZ;19010930;-;-;-;-;0.2;13.9;-;11;19.1;-
LUZ;19011001;-;-;-;-;0.4;13.3;-;7.5;18.8;-
LUZ;19011002;-;-;-;-;0.1;14;-;11.5;18.6;-
LUZ;19011003;-;-;-;-;1.1;13.9;-;12.4;16.4;-
LUZ;19011004;-;-;-;-;0.1;12.7;-;10.6;17.6;-
LUZ;19011005;-;-;-;-;0;13.1;-;9.8;18.2;-
LUZ;19011006;-;-;-;-;11.8;14.6;-;11.6;17.9;-
LUZ;19011007;-;-;-;-;5.6;6.2;-;5.5;17.1;-
LUZ;19011008;-;-;-;-;3.1;7.3;-;4.3;11;-
LUZ;19011009;-;-;-;-;7.1;10.1;-;7.2;15.3;-
LUZ;19011010;-;-;-;-;0;7.1;-;4.6;11.5;-
LUZ;19011011;-;-;-;-;0;5.6;-;2;12;-
LUZ;19011012;-;-;-;-;0;4.8;-;3;8.9;-
LUZ;19011013;-;-;-;-;0;5.8;-;2.4;7.2;-
LUZ;19011014;-;-;-;-;0;6;-;4.7;9.8;-
LUZ;19011015;-;-;-;-;0;6.6;-;4.2;10.4;-
LUZ;19011016;-;-;-;-;0;7;-;5.8;12;-
LUZ;19011017;-;-;-;-;0;10.1;-;4;15.3;-
LUZ;19011018;-;-;-;-;0;8.9;-;6.7;13.5;-
LUZ;19011019;-;-;-;-;0;9.9;-;5;15.5;-
LUZ;19011020;-;-;-;-;0;11.5;-;7.8;17;-
LUZ;19011021;-;-;-;-;0.2;10.6;-;8.1;15.6;-
LUZ;19011022;-;-;-;-;21.6;8.9;-;8.6;9.8;-
LUZ;19011023;-;-;-;-;1.3;9.1;-;8.2;12.2;-
LUZ;19011024;-;-;-;-;0;7.4;-;5.8;12;-
LUZ;19011025;-;-;-;-;0;6.9;-;3.5;10.8;-
LUZ;19011026;-;-;-;-;0;6.5;-;5.5;10.8;-
LUZ;19011027;-;-;-;-;0;7.2;-;4.7;9.4;-
LUZ;19011028;-;-;-;-;0;6.9;-;5.5;9.1;-
LUZ;19011029;-;-;-;-;0.1;5.9;-;4.8;9.6;-
LUZ;19011030;-;-;-;-;0;6.1;-;5.2;6.9;-
LUZ;19011031;-;-;-;-;0.2;7.4;-;6.5;9.3;-
LUZ;19011101;-;-;-;-;0;3.3;-;2.2;7;-
LUZ;19011102;-;-;-;-;0;2.5;-;1.5;4.8;-
LUZ;19011103;-;-;-;-;0;1.8;-;1.1;3.5;-
LUZ;19011104;-;-;-;-;0;1.9;-;0.8;3;-
LUZ;19011105;-;-;-;-;0;2.7;-;1.4;4.6;-
LUZ;19011106;-;-;-;-;0;2.3;-;1;4.6;-
LUZ;19011107;-;-;-;-;0;0.7;-;-0.8;3.8;-
LUZ;19011108;-;-;-;-;0;0.8;-;-0.8;4;-
LUZ;19011109;-;-;-;-;0;3.4;-;-0.7;6.3;-
LUZ;19011110;-;-;-;-;0;3.4;-;-0.6;8.4;-
LUZ;19011111;-;-;-;-;0;4.6;-;3;6.5;-
LUZ;19011112;-;-;-;-;0;2.5;-;0.7;7;-
LUZ;19011113;-;-;-;-;4.4;5.2;-;-1;10.6;-
LUZ;19011114;-;-;-;-;0.5;4.8;-;3.2;9.1;-
LUZ;19011115;-;-;-;-;8.6;5.3;-;3.4;8.7;-
LUZ;19011116;-;-;-;-;13.5;1.3;-;0.9;4.9;-
LUZ;19011117;-;-;-;-;0;0.6;-;0.4;1.7;-
LUZ;19011118;-;-;-;-;0;-1.1;-;-3;2.9;-
LUZ;19011119;-;-;-;-;0;1.6;-;-3.4;4.1;-
LUZ;19011120;-;-;-;-;0;3.5;-;0;7.3;-
LUZ;19011121;-;-;-;-;0;4;-;2;9.4;-
LUZ;19011122;-;-;-;-;4;5.4;-;1.5;8.5;-
LUZ;19011123;-;-;-;-;6.2;0.7;-;-1.4;5;-
LUZ;19011124;-;-;-;-;0;-1.7;-;-2.2;0.3;-
LUZ;19011125;-;-;-;-;0;-2.1;-;-2.2;-1;-
LUZ;19011126;-;-;-;-;0;-3;-;-3.7;-1.6;-
LUZ;19011127;-;-;-;-;0;-1.8;-;-5;-0.5;-
LUZ;19011128;-;-;-;-;0.6;-0.4;-;-3.5;1.3;-
LUZ;19011129;-;-;-;-;0;0.5;-;-1.5;3.9;-
LUZ;19011130;-;-;-;-;0;1.7;-;-0.5;5.3;-
LUZ;19011201;-;-;-;-;0;1.6;-;-2.6;5.3;-
LUZ;19011202;-;-;-;-;0;0.8;-;-1.7;5.6;-
LUZ;19011203;-;-;-;-;1.6;2.2;-;0;4.2;-
LUZ;19011204;-;-;-;-;0;0.9;-;-0.6;4.7;-
LUZ;19011205;-;-;-;-;0;-1.3;-;-2.8;2.7;-
LUZ;19011206;-;-;-;-;0;-2.8;-;-5;-0.6;-
LUZ;19011207;-;-;-;-;0;-3.1;-;-4;-0.9;-
LUZ;19011208;-;-;-;-;7.4;1.2;-;-4;4.8;-
LUZ;19011209;-;-;-;-;13.6;6.8;-;0.5;11;-
LUZ;19011210;-;-;-;-;1.7;2.7;-;0.8;7.8;-
LUZ;19011211;-;-;-;-;4;2;-;-0.4;3.5;-
LUZ;19011212;-;-;-;-;0;-1.1;-;-2.5;3;-
LUZ;19011213;-;-;-;-;1.1;0.9;-;-3.2;3.2;-
LUZ;19011214;-;-;-;-;1.7;0.5;-;-1.5;3;-
LUZ;19011215;-;-;-;-;0.1;1.6;-;0.7;4.2;-
LUZ;19011216;-;-;-;-;0;-1.1;-;-2.9;2.9;-
LUZ;19011217;-;-;-;-;0;-1.9;-;-3.5;-0.8;-
LUZ;19011218;-;-;-;-;0.1;-1.1;-;-4;2.7;-
LUZ;19011219;-;-;-;-;0;-2.2;-;-4.2;0.6;-
LUZ;19011220;-;-;-;-;0;0.6;-;-3.5;3.5;-
LUZ;19011221;-;-;-;-;0;2.2;-;0.5;4.7;-
LUZ;19011222;-;-;-;-;0;0;-;-0.2;2;-
LUZ;19011223;-;-;-;-;0;0;-;-0.3;1;-
LUZ;19011224;-;-;-;-;0.2;0.2;-;-2;2.1;-
LUZ;19011225;-;-;-;-;4.2;3.3;-;1.1;6.9;-
LUZ;19011226;-;-;-;-;0;2.1;-;1;5.7;-
LUZ;19011227;-;-;-;-;0;2.2;-;0;5.7;-
LUZ;19011228;-;-;-;-;0.9;-0.7;-;-1.9;3.3;-
LUZ;19011229;-;-;-;-;16.4;0.3;-;-2.2;2;-
LUZ;19011230;-;-;-;-;0;2.9;-;0.2;5.6;-
LUZ;19011231;-;-;-;-;0;1.6;-;-0.2;6.5;-
LUZ;19020101;-;-;-;-;0;1;-;-1.1;6.5;-
LUZ;19020102;-;-;-;-;3.4;5.9;-;-0.7;10.4;-
LUZ;19020103;-;-;-;-;0;7;-;5.6;10.5;-
LUZ;19020104;-;-;-;-;0;3;-;1;8.3;-
LUZ;19020105;-;-;-;-;5.8;2.1;-;-0.2;4.7;-
LUZ;19020106;-;-;-;-;0;1.9;-;-0.5;5.2;-
LUZ;19020107;-;-;-;-;0;1.9;-;-0.2;6.8;-
